route_id,service_id,trip_id,trip_headsign,direction_id,block_id,shape_id
15443,2,9380531,Ocean Beach,0,7027,177384
15443,2,9380530,Ocean Beach,0,7025,177384
15443,2,9380529,Ocean Beach,0,7023,177384
15443,2,9380528,Ocean Beach,0,7021,177384
15443,2,9380527,Ocean Beach,0,7020,177384
15443,2,9380526,Ocean Beach,0,7019,177384
15443,2,9380525,Ocean Beach,0,7036,177384
15443,2,9380524,Ocean Beach,0,7035,177384
15443,2,9380523,Ocean Beach,0,7034,177384
15443,2,9380522,Ocean Beach,0,7032,177384
15443,2,9380521,Ocean Beach,0,7030,177384
15443,2,9380520,Ocean Beach,0,7028,177384
15443,2,9380519,Ocean Beach,0,7026,177384
15443,2,9380518,Ocean Beach,0,7024,177384
15443,2,9380517,Ocean Beach,0,7022,177384
15443,2,9380516,Ocean Beach,0,7033,177384
15443,2,9380515,Ocean Beach,0,7031,177384
15443,2,9380514,Ocean Beach,0,7029,177384
15443,2,9380513,Ocean Beach,0,7027,177384
15443,2,9380512,Ocean Beach,0,7025,177384
15443,2,9380511,Ocean Beach,0,7023,177384
15443,2,9380510,Ocean Beach,0,7021,177384
15443,2,9380509,Ocean Beach,0,7020,177384
15443,2,9380508,Ocean Beach,0,7019,177384
15443,2,9380507,Ocean Beach,0,7036,177384
15443,2,9380506,Ocean Beach,0,7035,177384
15443,2,9380505,Ocean Beach,0,7034,177384
15443,2,9380504,Ocean Beach,0,7032,177384
15443,2,9380503,Ocean Beach,0,7030,177384
15443,2,9380502,Ocean Beach,0,7028,177384
15443,2,9380501,Ocean Beach,0,7026,177384
15443,2,9380500,Ocean Beach,0,7024,177384
15443,2,9380499,Ocean Beach,0,7022,177384
15443,2,9380498,Ocean Beach,0,7033,177384
15443,2,9380497,Ocean Beach,0,7031,177384
15443,2,9380496,Ocean Beach,0,7018,177384
15443,2,9380495,Ocean Beach,0,7017,177384
15443,2,9380494,Ocean Beach,0,7016,177384
15443,2,9380493,Ocean Beach,0,7014,177384
15443,2,9380492,Ocean Beach,0,7012,177384
15443,2,9380491,Ocean Beach,0,7010,177384
15443,2,9380490,Ocean Beach,0,7008,177384
15443,2,9380489,Ocean Beach,0,7006,177384
15443,2,9380488,Ocean Beach,0,7004,177384
15443,2,9380487,Ocean Beach,0,7015,177384
15443,2,9380486,Ocean Beach,0,7013,177384
15443,2,9380485,Ocean Beach,0,7011,177384
15443,2,9380484,Ocean Beach,0,7009,177384
15443,2,9380483,Ocean Beach,0,7007,177384
15443,2,9380482,Ocean Beach,0,7005,177384
15443,2,9380481,Ocean Beach,0,7003,177384
15443,2,9380480,Ocean Beach,0,7002,177384
15443,2,9380479,Ocean Beach,0,7001,177384
15443,2,9380478,Ocean Beach,0,7018,177384
15443,2,9380477,Ocean Beach,0,7017,177384
15443,2,9380476,Ocean Beach,0,7016,177384
15443,2,9380475,Ocean Beach,0,7014,177384
15443,2,9380474,Ocean Beach,0,7012,177384
15443,2,9380473,Ocean Beach,0,7010,177384
15443,2,9380472,Ocean Beach,0,7008,177384
15443,2,9380471,Ocean Beach,0,7006,177384
15443,2,9380470,Ocean Beach,0,7004,177384
15443,2,9380469,Ocean Beach,0,7015,177384
15443,2,9380468,Ocean Beach,0,7013,177384
15443,2,9380467,Ocean Beach,0,7011,177384
15443,2,9380466,Ocean Beach,0,7009,177384
15443,2,9380465,Ocean Beach,0,7007,177384
15443,2,9380464,Ocean Beach,0,7005,177384
15443,2,9380463,Ocean Beach,0,7003,177384
15443,2,9380462,Ocean Beach,0,7002,177384
15443,2,9380461,Ocean Beach,0,7001,177384
15443,2,9380460,Ocean Beach,0,7018,177384
15443,2,9380459,Ocean Beach,0,7017,177384
15443,2,9380458,Ocean Beach,0,7016,177384
15443,2,9380457,Ocean Beach,0,7014,177384
15443,2,9380456,Ocean Beach,0,7012,177384
15443,2,9380455,Ocean Beach,0,7010,177384
15443,2,9380454,Ocean Beach,0,7008,177384
15443,2,9380453,Ocean Beach,0,7006,177384
15443,2,9380452,Ocean Beach,0,7004,177384
15443,2,9380451,Ocean Beach,0,7015,177384
15443,2,9380450,Ocean Beach,0,7013,177384
15443,2,9380449,Ocean Beach,0,7011,177384
15443,2,9380448,Ocean Beach,0,7009,177384
15443,2,9380447,Ocean Beach,0,7007,177384
15443,2,9380446,Ocean Beach,0,7005,177384
15443,2,9380445,Ocean Beach,0,7003,177384
15443,2,9380444,Ocean Beach,0,7002,177384
15443,2,9380443,Ocean Beach,0,7001,177384
15443,2,9380442,Ocean Beach,0,7018,177384
15443,2,9380441,Ocean Beach,0,7017,177384
15443,2,9380440,Ocean Beach,0,7016,177384
15443,2,9380439,Ocean Beach,0,7014,177384
15443,2,9380438,Ocean Beach,0,7012,177384
15443,2,9380437,Ocean Beach,0,7010,177384
15443,2,9380436,Ocean Beach,0,7008,177384
15443,2,9380435,Ocean Beach,0,7006,177384
15443,2,9380434,Ocean Beach,0,7004,177384
15443,1,9380305,Ocean Beach,0,7036,177384
15443,1,9380304,Ocean Beach,0,7035,177384
15443,1,9380303,Ocean Beach,0,7034,177384
15443,1,9380302,Ocean Beach,0,7032,177384
15443,1,9380301,Ocean Beach,0,7030,177384
15443,1,9380300,Ocean Beach,0,7028,177384
15443,1,9380299,Ocean Beach,0,7026,177384
15443,1,9380298,Ocean Beach,0,7024,177384
15443,1,9380297,Ocean Beach,0,7022,177384
15443,1,9380296,Ocean Beach,0,7033,177384
15443,1,9380295,Ocean Beach,0,7031,177384
15443,1,9380294,Ocean Beach,0,7029,177384
15443,1,9380293,Ocean Beach,0,7027,177384
15443,1,9380292,Ocean Beach,0,7025,177384
15443,1,9380291,Ocean Beach,0,7023,177384
15443,1,9380290,Ocean Beach,0,7021,177384
15443,1,9380289,Ocean Beach,0,7020,177384
15443,1,9380288,Ocean Beach,0,7019,177384
15443,1,9380287,Ocean Beach,0,7036,177384
15443,1,9380286,Ocean Beach,0,7035,177384
15443,1,9380285,Ocean Beach,0,7034,177384
15443,1,9380284,Ocean Beach,0,7032,177384
15443,1,9380283,Ocean Beach,0,7030,177384
15443,1,9380282,Ocean Beach,0,7028,177384
15443,1,9380281,Ocean Beach,0,7026,177384
15443,1,9380280,Ocean Beach,0,7024,177384
15443,1,9380279,Ocean Beach,0,7022,177384
15443,1,9380278,Ocean Beach,0,7033,177384
15443,1,9380277,Ocean Beach,0,7031,177384
15443,1,9380276,Ocean Beach,0,7029,177384
15443,1,9380275,Ocean Beach,0,7027,177384
15443,1,9380274,Ocean Beach,0,7025,177384
15443,1,9380273,Ocean Beach,0,7023,177384
15443,1,9380272,Ocean Beach,0,7021,177384
15443,1,9380271,Ocean Beach,0,7020,177384
15443,1,9380270,Ocean Beach,0,7019,177384
15443,1,9380269,Ocean Beach,0,7036,177384
15443,1,9380268,Ocean Beach,0,7035,177384
15443,1,9380267,Ocean Beach,0,7034,177384
15443,1,9380266,Ocean Beach,0,7032,177384
15443,1,9380265,Ocean Beach,0,7030,177384
15443,1,9380264,Ocean Beach,0,7028,177384
15443,1,9380263,Ocean Beach,0,7026,177384
15443,1,9380262,Ocean Beach,0,7024,177384
15443,1,9380261,Ocean Beach,0,7022,177384
15443,1,9380260,Ocean Beach,0,7033,177384
15443,1,9380259,Ocean Beach,0,7031,177384
15443,1,9380258,Ocean Beach,0,7029,177384
15443,1,9380257,Ocean Beach,0,7027,177384
15443,1,9380256,Ocean Beach,0,7025,177384
15443,1,9380255,Ocean Beach,0,7023,177384
15443,1,9380254,Ocean Beach,0,7021,177384
15443,1,9380253,Ocean Beach,0,7020,177384
15443,1,9380252,Ocean Beach,0,7019,177384
15443,1,9380251,Ocean Beach,0,7036,177384
15443,1,9380250,Ocean Beach,0,7035,177384
15443,1,9380249,Ocean Beach,0,7034,177384
15443,1,9380248,Ocean Beach,0,7032,177384
15443,1,9380247,Ocean Beach,0,7030,177384
15443,1,9380246,Ocean Beach,0,7028,177384
15443,1,9380245,Ocean Beach,0,7026,177384
15443,1,9380244,Ocean Beach,0,7024,177384
15443,1,9380243,Ocean Beach,0,7022,177384
15443,1,9380242,Ocean Beach,0,7033,177384
15443,1,9380241,Ocean Beach,0,7031,177384
15443,1,9380240,Ocean Beach,0,7018,177384
15443,1,9380239,Ocean Beach,0,7017,177384
15443,1,9380238,Ocean Beach,0,7016,177384
15443,1,9380237,Ocean Beach,0,7014,177384
15443,1,9380236,Ocean Beach,0,7012,177384
15443,1,9380235,Ocean Beach,0,7010,177384
15443,1,9380234,Ocean Beach,0,7008,177384
15443,1,9380233,Ocean Beach,0,7006,177384
15443,1,9380232,Ocean Beach,0,7004,177384
15443,1,9380231,Ocean Beach,0,7015,177384
15443,1,9380230,Ocean Beach,0,7013,177384
15443,1,9380229,Ocean Beach,0,7011,177384
15443,1,9380228,Ocean Beach,0,7009,177384
15443,1,9380227,Ocean Beach,0,7007,177384
15443,1,9380226,Ocean Beach,0,7005,177384
15443,1,9380225,Ocean Beach,0,7003,177384
15443,1,9380224,Ocean Beach,0,7002,177384
15443,1,9380223,Ocean Beach,0,7001,177384
15443,1,9380222,Ocean Beach,0,7018,177384
15443,1,9380221,Ocean Beach,0,7017,177384
15443,1,9380220,Ocean Beach,0,7016,177384
15443,1,9380219,Ocean Beach,0,7014,177384
15443,1,9380218,Ocean Beach,0,7012,177384
15443,1,9380217,Ocean Beach,0,7010,177384
15443,1,9380216,Ocean Beach,0,7008,177384
15443,1,9380215,Ocean Beach,0,7006,177384
15443,1,9380214,Ocean Beach,0,7004,177384
15443,1,9380213,Ocean Beach,0,7015,177384
15443,1,9380212,Ocean Beach,0,7013,177384
15443,1,9380211,Ocean Beach,0,7011,177384
15443,1,9380210,Ocean Beach,0,7009,177384
15443,1,9380209,Ocean Beach,0,7007,177384
15443,1,9380208,Ocean Beach,0,7005,177384
15443,1,9380207,Ocean Beach,0,7003,177384
15443,1,9380206,Ocean Beach,0,7002,177384
15443,1,9380205,Ocean Beach,0,7001,177384
15443,1,9380204,Ocean Beach,0,7018,177384
15443,1,9380203,Ocean Beach,0,7017,177384
15443,1,9380202,Ocean Beach,0,7016,177384
15443,1,9380201,Ocean Beach,0,7014,177384
15443,1,9380200,Ocean Beach,0,7012,177384
15443,1,9380199,Ocean Beach,0,7010,177384
15443,1,9380198,Ocean Beach,0,7008,177384
15443,1,9380197,Ocean Beach,0,7006,177384
15443,1,9380196,Ocean Beach,0,7004,177384
15443,1,9380195,Ocean Beach,0,7015,177384
15443,1,9380194,Ocean Beach,0,7013,177384
15443,1,9380193,Ocean Beach,0,7011,177384
15443,1,9380192,Ocean Beach,0,7009,177384
15443,1,9380191,Ocean Beach,0,7007,177384
15443,1,9380190,Ocean Beach,0,7005,177384
15443,1,9380189,Ocean Beach,0,7003,177384
15443,1,9380188,Ocean Beach,0,7002,177384
15443,1,9380187,Ocean Beach,0,7001,177384
15443,1,9380186,Ocean Beach,0,7018,177384
15443,1,9380185,Ocean Beach,0,7017,177384
15443,1,9380184,Ocean Beach,0,7016,177384
15443,1,9380183,Ocean Beach,0,7014,177384
15443,1,9380182,Ocean Beach,0,7012,177384
15443,1,9380181,Ocean Beach,0,7010,177384
15443,1,9380180,Ocean Beach,0,7008,177384
15443,1,9380179,Ocean Beach,0,7006,177384
15443,1,9380178,Ocean Beach,0,7004,177384
15443,3,9380945,Townsend and 5th St,1,7033,177386
15443,3,9380944,Townsend and 5th St,1,7031,177386
15443,3,9380943,Townsend and 5th St,1,7029,177386
15443,3,9380942,Townsend and 5th St,1,7027,177386
15443,3,9380941,Townsend and 5th St,1,7025,177386
15443,3,9380940,Townsend and 5th St,1,7023,177386
15443,3,9380939,Townsend and 5th St,1,7021,177386
15443,3,9380938,Townsend and 5th St,1,7020,177386
15443,3,9380937,Townsend and 5th St,1,7019,177386
15443,3,9380936,Townsend and 5th St,1,7036,177386
15443,3,9380935,Townsend and 5th St,1,7035,177386
15443,3,9380934,Townsend and 5th St,1,7034,177386
15443,3,9380933,Townsend and 5th St,1,7032,177386
15443,3,9380932,Townsend and 5th St,1,7030,177386
15443,3,9380931,Townsend and 5th St,1,7028,177386
15443,3,9380930,Townsend and 5th St,1,7026,177386
15443,3,9380929,Townsend and 5th St,1,7024,177386
15443,3,9380928,Townsend and 5th St,1,7022,177386
15443,3,9380927,Townsend and 5th St,1,7033,177386
15443,3,9380926,Townsend and 5th St,1,7031,177386
15443,3,9380925,Townsend and 5th St,1,7029,177386
15443,3,9380924,Townsend and 5th St,1,7027,177386
15443,3,9380923,Townsend and 5th St,1,7025,177386
15443,3,9380922,Townsend and 5th St,1,7023,177386
15443,3,9380921,Townsend and 5th St,1,7021,177386
15443,3,9380920,Townsend and 5th St,1,7020,177386
15443,3,9380919,Townsend and 5th St,1,7019,177386
15443,3,9380918,Townsend and 5th St,1,7036,177386
15443,3,9380917,Townsend and 5th St,1,7035,177386
15443,3,9380916,Townsend and 5th St,1,7034,177386
15443,3,9380915,Townsend and 5th St,1,7032,177386
15443,3,9380914,Townsend and 5th St,1,7030,177386
15443,3,9380913,Townsend and 5th St,1,7028,177386
15443,3,9380912,Townsend and 5th St,1,7026,177386
15443,3,9380911,Townsend and 5th St,1,7024,177386
15443,3,9380910,Townsend and 5th St,1,7022,177386
15443,3,9380909,Townsend and 5th St,1,7033,177386
15443,3,9380908,Townsend and 5th St,1,7031,177386
15443,3,9380907,Townsend and 5th St,1,7029,177386
15443,3,9380906,Townsend and 5th St,1,7027,177386
15443,3,9380905,Townsend and 5th St,1,7025,177386
15443,3,9380904,Townsend and 5th St,1,7023,177386
15443,3,9380903,Townsend and 5th St,1,7021,177386
15443,3,9380902,Townsend and 5th St,1,7020,177386
15443,3,9380901,Townsend and 5th St,1,7019,177386
15443,3,9380900,Townsend and 5th St,1,7036,177386
15443,3,9380899,Townsend and 5th St,1,7035,177386
15443,3,9380898,Townsend and 5th St,1,7034,177386
15443,3,9380897,Townsend and 5th St,1,7032,177386
15443,3,9380896,Townsend and 5th St,1,7030,177386
15443,3,9380895,Townsend and 5th St,1,7028,177386
15443,3,9380894,Townsend and 5th St,1,7026,177386
15443,3,9380893,Townsend and 5th St,1,7024,177386
15443,3,9380892,Townsend and 5th St,1,7022,177386
15443,3,9380891,Townsend and 5th St,1,7033,177386
15443,3,9380890,Townsend and 5th St,1,7031,177386
15443,3,9380889,Townsend and 5th St,1,7029,177386
15443,3,9380888,Townsend and 5th St,1,7027,177386
15443,3,9380887,Townsend and 5th St,1,7025,177386
15443,3,9380886,Townsend and 5th St,1,7023,177386
15443,3,9380885,Townsend and 5th St,1,7021,177386
15443,3,9380884,Townsend and 5th St,1,7020,177386
15443,3,9380883,Townsend and 5th St,1,7019,177386
15443,3,9380882,Townsend and 5th St,1,7006,177386
15443,3,9380881,Townsend and 5th St,1,7004,177386
15443,3,9380880,Townsend and 5th St,1,7015,177386
15443,3,9380879,Townsend and 5th St,1,7013,177386
15443,3,9380878,Townsend and 5th St,1,7011,177386
15443,3,9380877,Townsend and 5th St,1,7009,177386
15443,3,9380876,Townsend and 5th St,1,7007,177386
15443,3,9380875,Townsend and 5th St,1,7005,177386
15443,3,9380874,Townsend and 5th St,1,7003,177386
15443,3,9380873,Townsend and 5th St,1,7002,177386
15443,3,9380872,Townsend and 5th St,1,7001,177386
15443,3,9380871,Townsend and 5th St,1,7018,177386
15443,3,9380870,Townsend and 5th St,1,7017,177386
15443,3,9380869,Townsend and 5th St,1,7016,177386
15443,3,9380868,Townsend and 5th St,1,7014,177386
15443,3,9380867,Townsend and 5th St,1,7012,177386
15443,3,9380866,Townsend and 5th St,1,7010,177386
15443,3,9380865,Townsend and 5th St,1,7008,177386
15443,3,9380864,Townsend and 5th St,1,7006,177386
15443,3,9380863,Townsend and 5th St,1,7004,177386
15443,3,9380862,Townsend and 5th St,1,7015,177386
15443,3,9380861,Townsend and 5th St,1,7013,177386
15443,3,9380860,Townsend and 5th St,1,7011,177386
15443,3,9380859,Townsend and 5th St,1,7009,177386
15443,3,9380858,Townsend and 5th St,1,7007,177386
15443,3,9380857,Townsend and 5th St,1,7005,177386
15443,3,9380856,Townsend and 5th St,1,7003,177386
15443,3,9380855,Townsend and 5th St,1,7002,177386
15443,3,9380854,Townsend and 5th St,1,7001,177386
15443,3,9380853,Townsend and 5th St,1,7018,177386
15443,3,9380852,Townsend and 5th St,1,7017,177386
15443,3,9380851,Townsend and 5th St,1,7016,177386
15443,3,9380850,Townsend and 5th St,1,7014,177386
15443,3,9380849,Townsend and 5th St,1,7012,177386
15443,3,9380848,Townsend and 5th St,1,7010,177386
15443,3,9380847,Townsend and 5th St,1,7008,177386
15443,3,9380846,Townsend and 5th St,1,7006,177386
15443,3,9380845,Townsend and 5th St,1,7004,177386
15443,3,9380844,Townsend and 5th St,1,7015,177386
15443,3,9380843,Townsend and 5th St,1,7013,177386
15443,3,9380842,Townsend and 5th St,1,7011,177386
15443,3,9380841,Townsend and 5th St,1,7009,177386
15443,3,9380840,Townsend and 5th St,1,7007,177386
15443,3,9380839,Townsend and 5th St,1,7005,177386
15443,3,9380838,Townsend and 5th St,1,7003,177386
15443,3,9380837,Townsend and 5th St,1,7002,177386
15443,3,9380836,Townsend and 5th St,1,7001,177386
15443,3,9380835,Townsend and 5th St,1,7018,177386
15443,3,9380834,Townsend and 5th St,1,7017,177386
15443,3,9380833,Townsend and 5th St,1,7016,177386
15443,3,9380832,Townsend and 5th St,1,7014,177386
15443,3,9380831,Townsend and 5th St,1,7012,177386
15443,3,9380830,Townsend and 5th St,1,7010,177386
15443,3,9380829,Townsend and 5th St,1,7008,177386
15443,3,9380828,Townsend and 5th St,1,7006,177386
15443,3,9380827,Townsend and 5th St,1,7004,177386
15443,3,9380826,Townsend and 5th St,1,7015,177386
15443,3,9380825,Townsend and 5th St,1,7013,177386
15443,3,9380824,Townsend and 5th St,1,7011,177386
15443,3,9380823,Townsend and 5th St,1,7009,177386
15443,3,9380822,Townsend and 5th St,1,7007,177386
15443,3,9380821,Townsend and 5th St,1,7005,177386
15443,3,9380820,Townsend and 5th St,1,7003,177386
15443,3,9380819,Townsend and 5th St,1,7002,177386
15443,3,9380818,Townsend and 5th St,1,7001,177386
15443,2,9380689,Townsend and 5th St,1,7033,177386
15443,2,9380688,Townsend and 5th St,1,7031,177386
15443,2,9380687,Townsend and 5th St,1,7029,177386
15443,2,9380686,Townsend and 5th St,1,7027,177386
15443,2,9380685,Townsend and 5th St,1,7025,177386
15443,2,9380684,Townsend and 5th St,1,7023,177386
15443,2,9380683,Townsend and 5th St,1,7021,177386
15443,2,9380682,Townsend and 5th St,1,7020,177386
15443,2,9380681,Townsend and 5th St,1,7019,177386
15443,2,9380680,Townsend and 5th St,1,7036,177386
15443,2,9380679,Townsend and 5th St,1,7035,177386
15443,2,9380678,Townsend and 5th St,1,7034,177386
15443,2,9380677,Townsend and 5th St,1,7032,177386
15443,2,9380676,Townsend and 5th St,1,7030,177386
15443,2,9380675,Townsend and 5th St,1,7028,177386
15443,2,9380674,Townsend and 5th St,1,7026,177386
15443,2,9380673,Townsend and 5th St,1,7024,177386
15443,2,9380672,Townsend and 5th St,1,7022,177386
15443,2,9380671,Townsend and 5th St,1,7033,177386
15443,2,9380670,Townsend and 5th St,1,7031,177386
15443,2,9380669,Townsend and 5th St,1,7029,177386
15443,2,9380668,Townsend and 5th St,1,7027,177386
15443,2,9380667,Townsend and 5th St,1,7025,177386
15443,2,9380666,Townsend and 5th St,1,7023,177386
15443,2,9380665,Townsend and 5th St,1,7021,177386
15443,2,9380664,Townsend and 5th St,1,7020,177386
15443,2,9380663,Townsend and 5th St,1,7019,177386
15443,2,9380662,Townsend and 5th St,1,7036,177386
15443,2,9380661,Townsend and 5th St,1,7035,177386
15443,2,9380660,Townsend and 5th St,1,7034,177386
15443,2,9380659,Townsend and 5th St,1,7032,177386
15443,2,9380658,Townsend and 5th St,1,7030,177386
15443,2,9380657,Townsend and 5th St,1,7028,177386
15443,2,9380656,Townsend and 5th St,1,7026,177386
15443,2,9380655,Townsend and 5th St,1,7024,177386
15443,2,9380654,Townsend and 5th St,1,7022,177386
15443,2,9380653,Townsend and 5th St,1,7033,177386
15443,2,9380652,Townsend and 5th St,1,7031,177386
15443,2,9380651,Townsend and 5th St,1,7029,177386
15443,2,9380650,Townsend and 5th St,1,7027,177386
15443,2,9380649,Townsend and 5th St,1,7025,177386
15443,2,9380648,Townsend and 5th St,1,7023,177386
15443,2,9380647,Townsend and 5th St,1,7021,177386
15443,2,9380646,Townsend and 5th St,1,7020,177386
15443,2,9380645,Townsend and 5th St,1,7019,177386
15443,2,9380644,Townsend and 5th St,1,7036,177386
15443,2,9380643,Townsend and 5th St,1,7035,177386
15443,2,9380642,Townsend and 5th St,1,7034,177386
15443,2,9380641,Townsend and 5th St,1,7032,177386
15443,2,9380640,Townsend and 5th St,1,7030,177386
15443,2,9380639,Townsend and 5th St,1,7028,177386
15443,2,9380638,Townsend and 5th St,1,7026,177386
15443,2,9380637,Townsend and 5th St,1,7024,177386
15443,2,9380636,Townsend and 5th St,1,7022,177386
15443,2,9380635,Townsend and 5th St,1,7033,177386
15443,2,9380634,Townsend and 5th St,1,7031,177386
15443,2,9380633,Townsend and 5th St,1,7029,177386
15443,2,9380632,Townsend and 5th St,1,7027,177386
15443,2,9380631,Townsend and 5th St,1,7025,177386
15443,2,9380630,Townsend and 5th St,1,7023,177386
15443,2,9380629,Townsend and 5th St,1,7021,177386
15443,2,9380628,Townsend and 5th St,1,7020,177386
15443,2,9380627,Townsend and 5th St,1,7019,177386
15443,2,9380626,Townsend and 5th St,1,7006,177386
15443,2,9380625,Townsend and 5th St,1,7004,177386
15443,2,9380624,Townsend and 5th St,1,7015,177386
15443,2,9380623,Townsend and 5th St,1,7013,177386
15443,2,9380622,Townsend and 5th St,1,7011,177386
15443,2,9380621,Townsend and 5th St,1,7009,177386
15443,2,9380620,Townsend and 5th St,1,7007,177386
15443,2,9380619,Townsend and 5th St,1,7005,177386
15443,2,9380618,Townsend and 5th St,1,7003,177386
15443,2,9380617,Townsend and 5th St,1,7002,177386
15443,2,9380616,Townsend and 5th St,1,7001,177386
15443,2,9380615,Townsend and 5th St,1,7018,177386
15443,2,9380614,Townsend and 5th St,1,7017,177386
15443,2,9380613,Townsend and 5th St,1,7016,177386
15443,2,9380612,Townsend and 5th St,1,7014,177386
15443,2,9380611,Townsend and 5th St,1,7012,177386
15443,2,9380610,Townsend and 5th St,1,7010,177386
15443,2,9380609,Townsend and 5th St,1,7008,177386
15443,2,9380608,Townsend and 5th St,1,7006,177386
15443,2,9380607,Townsend and 5th St,1,7004,177386
15443,2,9380606,Townsend and 5th St,1,7015,177386
15443,2,9380605,Townsend and 5th St,1,7013,177386
15443,2,9380604,Townsend and 5th St,1,7011,177386
15443,2,9380603,Townsend and 5th St,1,7009,177386
15443,2,9380602,Townsend and 5th St,1,7007,177386
15443,2,9380601,Townsend and 5th St,1,7005,177386
15443,2,9380600,Townsend and 5th St,1,7003,177386
15443,2,9380599,Townsend and 5th St,1,7002,177386
15443,2,9380598,Townsend and 5th St,1,7001,177386
15443,2,9380597,Townsend and 5th St,1,7018,177386
15443,2,9380596,Townsend and 5th St,1,7017,177386
15443,2,9380595,Townsend and 5th St,1,7016,177386
15443,2,9380594,Townsend and 5th St,1,7014,177386
15443,2,9380593,Townsend and 5th St,1,7012,177386
15443,2,9380592,Townsend and 5th St,1,7010,177386
15443,2,9380591,Townsend and 5th St,1,7008,177386
15443,2,9380590,Townsend and 5th St,1,7006,177386
15443,2,9380589,Townsend and 5th St,1,7004,177386
15443,2,9380588,Townsend and 5th St,1,7015,177386
15443,2,9380587,Townsend and 5th St,1,7013,177386
15443,2,9380586,Townsend and 5th St,1,7011,177386
15443,2,9380585,Townsend and 5th St,1,7009,177386
15443,2,9380584,Townsend and 5th St,1,7007,177386
15443,2,9380583,Townsend and 5th St,1,7005,177386
15443,2,9380582,Townsend and 5th St,1,7003,177386
15443,2,9380581,Townsend and 5th St,1,7002,177386
15443,2,9380580,Townsend and 5th St,1,7001,177386
15443,2,9380579,Townsend and 5th St,1,7018,177386
15443,2,9380578,Townsend and 5th St,1,7017,177386
15443,2,9380577,Townsend and 5th St,1,7016,177386
15443,2,9380576,Townsend and 5th St,1,7014,177386
15443,2,9380575,Townsend and 5th St,1,7012,177386
15443,2,9380574,Townsend and 5th St,1,7010,177386
15443,2,9380573,Townsend and 5th St,1,7008,177386
15443,2,9380572,Townsend and 5th St,1,7006,177386
15443,2,9380571,Townsend and 5th St,1,7004,177386
15443,2,9380570,Townsend and 5th St,1,7015,177386
15443,2,9380569,Townsend and 5th St,1,7013,177386
15443,2,9380568,Townsend and 5th St,1,7011,177386
15443,2,9380567,Townsend and 5th St,1,7009,177386
15443,2,9380566,Townsend and 5th St,1,7007,177386
15443,2,9380565,Townsend and 5th St,1,7005,177386
15443,2,9380564,Townsend and 5th St,1,7003,177386
15443,2,9380563,Townsend and 5th St,1,7002,177386
15443,2,9380562,Townsend and 5th St,1,7001,177386
15443,1,9380433,Townsend and 5th St,1,7033,177386
15443,1,9380432,Townsend and 5th St,1,7031,177386
15443,1,9380431,Townsend and 5th St,1,7029,177386
15443,1,9380430,Townsend and 5th St,1,7027,177386
15443,1,9380429,Townsend and 5th St,1,7025,177386
15443,1,9380428,Townsend and 5th St,1,7023,177386
15443,1,9380427,Townsend and 5th St,1,7021,177386
15443,1,9380426,Townsend and 5th St,1,7020,177386
15443,1,9380425,Townsend and 5th St,1,7019,177386
15443,1,9380424,Townsend and 5th St,1,7036,177386
15443,1,9380423,Townsend and 5th St,1,7035,177386
15443,1,9380422,Townsend and 5th St,1,7034,177386
15443,1,9380421,Townsend and 5th St,1,7032,177386
15443,1,9380420,Townsend and 5th St,1,7030,177386
15443,1,9380419,Townsend and 5th St,1,7028,177386
15443,1,9380418,Townsend and 5th St,1,7026,177386
15443,1,9380417,Townsend and 5th St,1,7024,177386
15443,1,9380416,Townsend and 5th St,1,7022,177386
15443,1,9380415,Townsend and 5th St,1,7033,177386
15443,1,9380414,Townsend and 5th St,1,7031,177386
15443,1,9380413,Townsend and 5th St,1,7029,177386
15443,1,9380412,Townsend and 5th St,1,7027,177386
15443,1,9380411,Townsend and 5th St,1,7025,177386
15443,1,9380410,Townsend and 5th St,1,7023,177386
15443,1,9380409,Townsend and 5th St,1,7021,177386
15443,1,9380408,Townsend and 5th St,1,7020,177386
15443,1,9380407,Townsend and 5th St,1,7019,177386
15443,1,9380406,Townsend and 5th St,1,7036,177386
15443,1,9380405,Townsend and 5th St,1,7035,177386
15443,1,9380404,Townsend and 5th St,1,7034,177386
15443,1,9380403,Townsend and 5th St,1,7032,177386
15443,1,9380402,Townsend and 5th St,1,7030,177386
15443,1,9380401,Townsend and 5th St,1,7028,177386
15443,1,9380400,Townsend and 5th St,1,7026,177386
15443,1,9380399,Townsend and 5th St,1,7024,177386
15443,1,9380398,Townsend and 5th St,1,7022,177386
15443,1,9380397,Townsend and 5th St,1,7033,177386
15443,1,9380396,Townsend and 5th St,1,7031,177386
15443,1,9380395,Townsend and 5th St,1,7029,177386
15443,1,9380394,Townsend and 5th St,1,7027,177386
15443,1,9380393,Townsend and 5th St,1,7025,177386
15443,1,9380392,Townsend and 5th St,1,7023,177386
15443,1,9380391,Townsend and 5th St,1,7021,177386
15443,1,9380390,Townsend and 5th St,1,7020,177386
15443,1,9380389,Townsend and 5th St,1,7019,177386
15443,1,9380388,Townsend and 5th St,1,7036,177386
15443,1,9380387,Townsend and 5th St,1,7035,177386
15443,1,9380386,Townsend and 5th St,1,7034,177386
15443,1,9380385,Townsend and 5th St,1,7032,177386
15443,1,9380384,Townsend and 5th St,1,7030,177386
15443,1,9380383,Townsend and 5th St,1,7028,177386
15443,1,9380382,Townsend and 5th St,1,7026,177386
